Program,xPONENT,,MAGPIX,,,,,,,,,,,,,
"15(1,G2)",Standard7,16371,8547,10880,1019,,,,,,,,,,,
"16(1,H2)",Standard7,11388,4256,9217,1109,,,,,,,,,,,
"17(1,A3)",Control1,254,706,2728,1240,,,,,,,,,,,
"18(1,B3)",Control1,183,796,2219,918,,,,,,,,,,,
"19(1,C3)",Control2,1250,3064,8897,912,,,,,,,,,,,
"20(1,D3)",Control2,1066,2616,8908,929,,,,,,,,,,,
"21(1,E3)",Normoxia Blank 1,28,338,16,505,,,,,,,,,,,
"22(1,F3)",Normoxia Blank 1,25,255,19,740,,,,,,,,,,,
"23(1,G3)",Normoxia Blank 1,28,191,28,958,,,,,,,,,,,
"24(1,H3)",Normoxia Blank 2,28,265,18,983,,,,,,,,,,,
"25(1,A4)",Normoxia Blank 2,28,416,16,1062,,,,,,,,,,,
"26(1,B4)",Normoxia Blank 2,28,255,20,828,,,,,,,,,,,
"27(1,C4)",Normoxia Blank 3,22,235,20,819,,,,,,,,,,,
"28(1,D4)",Normoxia Blank 3,28,433,19,675,,,,,,,,,,,
"29(1,E4)",Normoxia Blank 3,28,353,20,801,,,,,,,,,,,
"30(1,F4)",Normoxia DEP 1,28,552,32,683,,,,,,,,,,,
"31(1,G4)",Normoxia DEP 1,28,324,20,755,,,,,,,,,,,
"32(1,H4)",Normoxia DEP 1,26,367,32,748,,,,,,,,,,,
"33(1,A5)",Normoxia DEP 2,28,534,28,730,,,,,,,,,,,
"34(1,B5)",Normoxia DEP 2,28,400,18,481,,,,,,,,,,,
"35(1,C5)",Normoxia DEP 2,32,369,23,632,,,,,,,,,,,
"36(1,D5)",Normoxia DEP 3,28,400,28,791,,,,,,,,,,,
"37(1,E5)",Normoxia DEP 3,28,471,28,390,,,,,,,,,,,
"38(1,F5)",Normoxia DEP 3,28,328,27,551,,,,,,,,,,,
"39(1,G5)",Normoxia Ox66 1,20,417,21,617,,,,,,,,,,,
"40(1,H5)",Normoxia Ox66 1,28,454,24,843,,,,,,,,,,,
"41(1,A6)",Normoxia Ox66 1,22,416,20,959,,,,,,,,,,,
"42(1,B6)",Normoxia Ox66 2,28,492,28,511,,,,,,,,,,,
"43(1,C6)",Normoxia Ox66 2,23,454,16,570,,,,,,,,,,,
"44(1,D6)",Normoxia Ox66 2,28,301,19,607,,,,,,,,,,,
"45(1,E6)",Normoxia Ox66 3,19,224,16,517,,,,,,,,,,,
"46(1,F6)",Normoxia Ox66 3,20,384,16,593,,,,,,,,,,,
"47(1,G6)",Normoxia Ox66 3,24,403,16,539,,,,,,,,,,,
"48(1,H6)",Normoxia Mix 1,28,470,20,861,,,,,,,,,,,
"49(1,A7)",Normoxia Mix 1,28,529,16,727,,,,,,,,,,,
"50(1,B7)",Normoxia Mix 1,28,490,20,555,,,,,,,,,,,
"51(1,C7)",Normoxia Mix 2,28,531,21,515,,,,,,,,,,,
"52(1,D7)",Normoxia Mix 2,28,553,25,414,,,,,,,,,,,
"53(1,E7)",Normoxia Mix 2,26,576,32,390,,,,,,,,,,,
"54(1,F7)",Normoxia Mix 3,28,533,28,547,,,,,,,,,,,
"55(1,G7)",Normoxia Mix 3,32,342,28,675,,,,,,,,,,,
"56(1,H7)",Normoxia Mix 3,28,509,28,660,,,,,,,,,,,
"57(1,A8)",Hypoxia Blank 1,19,208,20,724,,,,,,,,,,,
"58(1,B8)",Hypoxia Blank 1,55,267,47,448,,,,,,,,,,,
"59(1,C8)",Hypoxia Blank 1,23,177,23,423,,,,,,,,,,,
"60(1,D8)",Hypoxia Blank 2,28,176,19,514,,,,,,,,,,,
"61(1,E8)",Hypoxia Blank 2,22,289,21,412,,,,,,,,,,,
"62(1,F8)",Hypoxia Blank 2,24,255,20,390,,,,,,,,,,,
"63(1,G8)",Hypoxia Blank 3,28,169,26,477,,,,,,,,,,,
"64(1,H8)",Hypoxia Blank 3,24,191,30,620,,,,,,,,,,,
"65(1,A9)",Hypoxia Blank 3,25,276,28,781,,,,,,,,,,,
"66(1,B9)",Hypoxia DEP 1,28,191,28,769,,,,,,,,,,,
"67(1,C9)",Hypoxia DEP 1,22,235,18,703,,,,,,,,,,,
"68(1,D9)",Hypoxia DEP 1,28,256,19,803,,,,,,,,,,,
"69(1,E9)",Hypoxia DEP 2,28,266,28,657,,,,,,,,,,,
"70(1,F9)",Hypoxia DEP 2,25,235,28,641,,,,,,,,,,,
"71(1,G9)",Hypoxia DEP 2,28,300,28,705,,,,,,,,,,,
"72(1,H9)",Hypoxia DEP 3,28,275,38,592,,,,,,,,,,,
"73(1,A10)",Hypoxia DEP 3,28,275,28,779,,,,,,,,,,,
"74(1,B10)",Hypoxia DEP 3,32,300,32,716,,,,,,,,,,,
"75(1,C10)",Hypoxia Ox66 1,28,224,19,555,,,,,,,,,,,
"76(1,D10)",Hypoxia Ox66 1,22,207,20,496,,,,,,,,,,,
"77(1,E10)",Hypoxia Ox66 1,28,207,30,449,,,,,,,,,,,
"78(1,F10)",Hypoxia Ox66 2,28,225,28,749,,,,,,,,,,,
"79(1,G10)",Hypoxia Ox66 2,28,216,28,667,,,,,,,,,,,
"80(1,H10)",Hypoxia Ox66 2,28,254,28,621,,,,,,,,,,,
"81(1,A11)",Hypoxia Ox66 3,28,244,15,644,,,,,,,,,,,
"82(1,B11)",Hypoxia Ox66 3,28,208,20,565,,,,,,,,,,,
"83(1,C11)",Hypoxia Ox66 3,24,207,18,589,,,,,,,,,,,
"84(1,D11)",Hypoxia Mix 1,28,244,21,702,,,,,,,,,,,
"85(1,E11)",Hypoxia Mix 1,28,355,28,718,,,,,,,,,,,
"86(1,F11)",Hypoxia Mix 1,24,324,17,620,,,,,,,,,,,
"87(1,G11)",Hypoxia Mix 2,28,265,36,688,,,,,,,,,,,
"88(1,H11)",Hypoxia Mix 2,28,301,28,650,,,,,,,,,,,
"89(1,A12)",Hypoxia Mix 2,28,312,27,876,,,,,,,,,,,
"90(1,B12)",Hypoxia Mix 3,28,256,36,576,,,,,,,,,,,
"91(1,C12)",Hypoxia Mix 3,28,299,24,516,,,,,,,,,,,
"92(1,D12)",Hypoxia Mix 3,28,287,24,780,,,,,,,,,,,
"93(1,E12)",Intereference DEP ,25,207,32,928,,,,,,,,,,,
"94(1,F12)",Intereference DEP ,28,184,25,997,,,,,,,,,,,
"95(1,G12)",Interference Ox66,28,111,23,1164,,,,,,,,,,,
"96(1,H12)",Interference Ox66,28,149,28,1122,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Trimmed Standard Deviation,,,,,,,,,,,,,,,
Location,Sample,IL-6,GRO/KC/CINC-1,TNFa,Total Events,,,,,,,,,,,
"1(1,A1)",Background0,6.7,60.4,10.8,1109,,,,,,,,,,,
"2(1,B1)",Background0,7,49.22,9.54,1099,,,,,,,,,,,
"3(1,C1)",Standard1,6.93,53.73,20.68,966,,,,,,,,,,,
"4(1,D1)",Standard1,6.52,48.87,17.01,1029,,,,,,,,,,,
"5(1,E1)",Standard2,8.2,48.22,44.6,1046,,,,,,,,,,,
"6(1,F1)",Standard2,8.29,42.68,46.82,1178,,,,,,,,,,,
"7(1,G1)",Standard3,15.11,60.69,164.67,1186,,,,,,,,,,,
"8(1,H1)",Standard3,15.67,54.53,188.44,1256,,,,,,,,,,,
"9(1,A2)",Standard4,46.79,165.87,862.55,917,,,,,,,,,,,
"10(1,B2)",Standard4,56.11,157.16,922.01,888,,,,,,,,,,,
"11(1,C2)",Standard5,201.6,540.82,2445.06,1014,,,,,,,,,,,
"12(1,D2)",Standard5,173.88,438.62,1365.19,769,,,,,,,,,,,
"13(1,E2)",Standard6,1363.63,1862.12,2304.45,483,,,,,,,,,,,
"14(1,F2)",Standard6,1286.89,1422.19,2336.33,734,,,,,,,,,,,
"15(1,G2)",Standard7,5252.66,2698.03,2298.22,1019,,,,,,,,,,,
"16(1,H2)",Standard7,3641.11,2177.4,3063.45,1109,,,,,,,,,,,
"17(1,A3)",Control1,84.64,244.85,1086.91,1240,,,,,,,,,,,
"18(1,B3)",Control1,64.75,203.07,948.19,918,,,,,,,,,,,
"19(1,C3)",Control2,416.67,812.74,2053.02,912,,,,,,,,,,,
"20(1,D3)",Control2,491.84,986.9,2086.74,929,,,,,,,,,,,
"21(1,E3)",Normoxia Blank 1,9.15,122.76,19.09,505,,,,,,,,,,,
"22(1,F3)",Normoxia Blank 1,6.65,95.62,9.47,740,,,,,,,,,,,
"23(1,G3)",Normoxia Blank 1,7.27,110.18,25.52,958,,,,,,,,,,,
"24(1,H3)",Normoxia Blank 2,7.15,111.85,10.64,983,,,,,,,,,,,
"25(1,A4)",Normoxia Blank 2,6.54,114.58,11.58,1062,,,,,,,,,,,
"26(1,B4)",Normoxia Blank 2,7.27,86.89,9.25,828,,,,,,,,,,,
"27(1,C4)",Normoxia Blank 3,6.51,108.55,7.31,819,,,,,,,,,,,
"28(1,D4)",Normoxia Blank 3,8.17,99.99,25.29,675,,,,,,,,,,,
"29(1,E4)",Normoxia Blank 3,8.9,117.21,9.1,801,,,,,,,,,,,
"30(1,F4)",Normoxia DEP 1,7.88,136.11,19.72,683,,,,,,,,,,,
"31(1,G4)",Normoxia DEP 1,10.32,203.32,14.23,755,,,,,,,,,,,
"32(1,H4)",Normoxia DEP 1,10.51,160.41,17.26,748,,,,,,,,,,,
"33(1,A5)",Normoxia DEP 2,7.63,158.69,14.65,730,,,,,,,,,,,
"34(1,B5)",Normoxia DEP 2,8.02,192.92,20.65,481,,,,,,,,,,,
"35(1,C5)",Normoxia DEP 2,6.61,142.65,13.6,632,,,,,,,,,,,
"36(1,D5)",Normoxia DEP 3,6.8,143.84,15.58,791,,,,,,,,,,,
"37(1,E5)",Normoxia DEP 3,7.51,202.06,29.49,390,,,,,,,,,,,
"38(1,F5)",Normoxia DEP 3,10.07,154.53,29.39,551,,,,,,,,,,,
"39(1,G5)",Normoxia Ox66 1,8.4,151.45,11.69,617,,,,,,,,,,,
"40(1,H5)",Normoxia Ox66 1,8.23,201.1,12.36,843,,,,,,,,,,,
"41(1,A6)",Normoxia Ox66 1,6.09,126.62,20.88,959,,,,,,,,,,,
"42(1,B6)",Normoxia Ox66 2,9.22,139.64,60.81,511,,,,,,,,,,,
"43(1,C6)",Normoxia Ox66 2,7.76,184.34,19.74,570,,,,,,,,,,,
"44(1,D6)",Normoxia Ox66 2,8.42,400.08,15.08,607,,,,,,,,,,,
"45(1,E6)",Normoxia Ox66 3,6.5,261.53,10.55,517,,,,,,,,,,,
"46(1,F6)",Normoxia Ox66 3,6.32,132.65,10.36,593,,,,,,,,,,,
"47(1,G6)",Normoxia Ox66 3,7.89,130.74,13.11,539,,,,,,,,,,,
"48(1,H6)",Normoxia Mix 1,6.08,156.39,12.85,861,,,,,,,,,,,
"49(1,A7)",Normoxia Mix 1,8.22,291.04,17.4,727,,,,,,,,,,,
"50(1,B7)",Normoxia Mix 1,7.49,251.81,20.49,555,,,,,,,,,,,
"51(1,C7)",Normoxia Mix 2,7.37,242.54,24.71,515,,,,,,,,,,,
"52(1,D7)",Normoxia Mix 2,5.97,314.56,19.51,414,,,,,,,,,,,
"53(1,E7)",Normoxia Mix 2,6.61,306.1,13.28,390,,,,,,,,,,,
"54(1,F7)",Normoxia Mix 3,7.63,242.48,20.37,547,,,,,,,,,,,
"55(1,G7)",Normoxia Mix 3,7.38,236.98,15.74,675,,,,,,,,,,,
"56(1,H7)",Normoxia Mix 3,8.52,213.54,13.27,660,,,,,,,,,,,
"57(1,A8)",Hypoxia Blank 1,6.29,60.69,18.83,724,,,,,,,,,,,
"58(1,B8)",Hypoxia Blank 1,11.53,91.56,22.57,448,,,,,,,,,,,
"59(1,C8)",Hypoxia Blank 1,9.63,156.53,41.55,423,,,,,,,,,,,
"60(1,D8)",Hypoxia Blank 2,7.05,92.1,16.47,514,,,,,,,,,,,
"61(1,E8)",Hypoxia Blank 2,12.52,159.26,23.05,412,,,,,,,,,,,
"62(1,F8)",Hypoxia Blank 2,10.75,82.51,19.58,390,,,,,,,,,,,
"63(1,G8)",Hypoxia Blank 3,8.08,120.01,15.66,477,,,,,,,,,,,
"64(1,H8)",Hypoxia Blank 3,10.21,108.26,31.43,620,,,,,,,,,,,
"65(1,A9)",Hypoxia Blank 3,9.4,86.22,22.72,781,,,,,,,,,,,
"66(1,B9)",Hypoxia DEP 1,9.22,123.07,19.02,769,,,,,,,,,,,
"67(1,C9)",Hypoxia DEP 1,6.09,121.2,50.49,703,,,,,,,,,,,
"68(1,D9)",Hypoxia DEP 1,6.62,101.1,16.87,803,,,,,,,,,,,
"69(1,E9)",Hypoxia DEP 2,7.41,133.33,53.93,657,,,,,,,,,,,
"70(1,F9)",Hypoxia DEP 2,10.53,206.86,39.38,641,,,,,,,,,,,
"71(1,G9)",Hypoxia DEP 2,6.64,85.98,21.33,705,,,,,,,,,,,
"72(1,H9)",Hypoxia DEP 3,7.2,144.96,29.75,592,,,,,,,,,,,
"73(1,A10)",Hypoxia DEP 3,6.69,82.18,25.53,779,,,,,,,,,,,
"74(1,B10)",Hypoxia DEP 3,6.67,74.28,12.07,716,,,,,,,,,,,
"75(1,C10)",Hypoxia Ox66 1,7.88,71.97,16.9,555,,,,,,,,,,,
"76(1,D10)",Hypoxia Ox66 1,6.9,89.98,41.13,496,,,,,,,,,,,
"77(1,E10)",Hypoxia Ox66 1,5.99,89.58,13.06,449,,,,,,,,,,,
"78(1,F10)",Hypoxia Ox66 2,5.68,73.03,12.65,749,,,,,,,,,,,
"79(1,G10)",Hypoxia Ox66 2,6.35,68.07,13.02,667,,,,,,,,,,,
"80(1,H10)",Hypoxia Ox66 2,6.83,110.47,16.74,621,,,,,,,,,,,
"81(1,A11)",Hypoxia Ox66 3,5.85,71.52,12.71,644,,,,,,,,,,,
"82(1,B11)",Hypoxia Ox66 3,7.05,75.05,18.28,565,,,,,,,,,,,
"83(1,C11)",Hypoxia Ox66 3,6.6,188.57,24.28,589,,,,,,,,,,,
"84(1,D11)",Hypoxia Mix 1,5.1,119.95,10.94,702,,,,,,,,,,,
"85(1,E11)",Hypoxia Mix 1,5.42,168.93,13.58,718,,,,,,,,,,,
"86(1,F11)",Hypoxia Mix 1,7.23,103.93,15.35,620,,,,,,,,,,,
"87(1,G11)",Hypoxia Mix 2,6.38,112.39,24.28,688,,,,,,,,,,,
"88(1,H11)",Hypoxia Mix 2,6.68,103.35,27.74,650,,,,,,,,,,,
"89(1,A12)",Hypoxia Mix 2,6.58,117.28,13.5,876,,,,,,,,,,,
"90(1,B12)",Hypoxia Mix 3,12.28,181.67,47.39,576,,,,,,,,,,,
"91(1,C12)",Hypoxia Mix 3,8.43,236.3,18.84,516,,,,,,,,,,,
"92(1,D12)",Hypoxia Mix 3,8.39,156.58,16.68,780,,,,,,,,,,,
"93(1,E12)",Intereference DEP ,10.11,91.59,13.21,928,,,,,,,,,,,
"94(1,F12)",Intereference DEP ,6.74,56.8,9.16,997,,,,,,,,,,,
"95(1,G12)",Interference Ox66,5.19,29.22,8,1164,,,,,,,,,,,
"96(1,H12)",Interference Ox66,6.6,45.66,8.94,1122,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,%CV Replicates,,,,,,,,,,,,,,,
Sample,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,,
Control1,5.189443376,4.247183884,3.839159436,,,,,,,,,,,,,
Control2,2.127370915,2.240704464,11.10493204,,,,,,,,,,,,,
Standard1,78.62149803,109.5205758,20.17804539,,,,,,,,,,,,,
Standard2,0,NaN,5.910630757,,,,,,,,,,,,,
Standard3,6.582390233,4.68603692,1.644111239,,,,,,,,,,,,,
Standard4,2.172120153,3.768707374,10.99061075,,,,,,,,,,,,,
Standard5,2.863526567,32.89696182,16.97690271,,,,,,,,,,,,,
Standard6,5.259873269,52.34790553,38.52189783,,,,,,,,,,,,,
Standard7,NaN,108.0691943,NaN,,,,,,,,,,,,,
Normoxia Blank 1,0,8.452126457,0,,,,,,,,,,,,,
Normoxia Blank 2,NaN,13.22572028,0,,,,,,,,,,,,,
Normoxia Blank 3,NaN,8.948895433,0,,,,,,,,,,,,,
Normoxia DEP 1,47.53503047,6.352349739,NaN,,,,,,,,,,,,,
Normoxia DEP 2,NaN,9.035738657,62.69627978,,,,,,,,,,,,,
Normoxia DEP 3,53.2148675,7.102125549,NaN,,,,,,,,,,,,,
Normoxia Ox66 1,NaN,11.50323265,0,,,,,,,,,,,,,
Normoxia Ox66 2,0,5.959054466,0,,,,,,,,,,,,,
Normoxia Ox66 3,0,8.317478122,0,,,,,,,,,,,,,
Normoxia Mix 1,NaN,7.521824367,0,,,,,,,,,,,,,
Normoxia Mix 2,NaN,4.397908959,NaN,,,,,,,,,,,,,
Normoxia Mix 3,NaN,15.50563389,NaN,,,,,,,,,,,,,
Hypoxia Blank 1,NaN,19.06859672,NaN,,,,,,,,,,,,,
Hypoxia Blank 2,NaN,11.60112693,0,,,,,,,,,,,,,
Hypoxia Blank 3,0,15.59085059,NaN,,,,,,,,,,,,,
Hypoxia DEP 1,0,16.10652117,NaN,,,,,,,,,,,,,
Hypoxia DEP 2,NaN,11.0148862,87.41347943,,,,,,,,,,,,,
Hypoxia DEP 3,NaN,8.28988992,91.22286137,,,,,,,,,,,,,
Hypoxia Ox66 1,NaN,24.39990661,NaN,,,,,,,,,,,,,
Hypoxia Ox66 2,0,11.4324073,NaN,,,,,,,,,,,,,
Hypoxia Ox66 3,0,5.661947533,0,,,,,,,,,,,,,
Hypoxia Mix 1,NaN,13.40383765,NaN,,,,,,,,,,,,,
Hypoxia Mix 2,0,2.165426988,95.12139158,,,,,,,,,,,,,
Hypoxia Mix 3,62.86223568,15.78896008,NaN,,,,,,,,,,,,,
Intereference DEP ,65.164883,17.86736041,0,,,,,,,,,,,,,
Interference Ox66,NaN,NaN,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,% Recovery,,,,,,,,,,,,,,,
Location,Sample,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,
"3(1,C1)",Standard1,84.61,101.66,88.62,,,,,,,,,,,,
"4(1,D1)",Standard1,296.48,799.71,118.12,,,,,,,,,,,,
"5(1,E1)",Standard2,106.37,254.86,97.36,,,,,,,,,,,,
"6(1,F1)",Standard2,106.37,N/A,105.85,,,,,,,,,,,,
"7(1,G1)",Standard3,100.83,120.75,99.13,,,,,,,,,,,,
"8(1,H1)",Standard3,110.68,129.03,96.86,,,,,,,,,,,,
"9(1,A2)",Standard4,89.3,95.7,95.01,,,,,,,,,,,,
"10(1,B2)",Standard4,92.09,90.73,111.02,,,,,,,,,,,,
"11(1,C2)",Standard5,96.21,117.16,113.83,,,,,,,,,,,,
"12(1,D2)",Standard5,92.39,72.94,89.43,,,,,,,,,,,,
"13(1,E2)",Standard6,108.04,73.66,79.51,,,,,,,,,,,,
"14(1,F2)",Standard6,116.39,160.25,139.04,,,,,,,,,,,,
"15(1,G2)",Standard7,N/A,721.78,N/A,,,,,,,,,,,,
"16(1,H2)",Standard7,65.47,96.49,65.18,,,,,,,,,,,,
"17(1,A3)",Control1,80.17,79.06,45.57,,,,,,,,,,,,
"18(1,B3)",Control1,74.5,74.45,43.17,,,,,,,,,,,,
"19(1,C3)",Control2,105.68,160.79,94.31,,,,,,,,,,,,
"20(1,D3)",Control2,108.9,165.97,80.58,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Comments,,,,,,,,,,,,,,,
Location,Sample,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,
"1(1,A1)",Background0,,,,,,,,,,,,,,,
"2(1,B1)",Background0,,,,,,,,,,,,,,,
"3(1,C1)",Standard1,Extrapolated,Extrapolated,Extrapolated,,,,,,,,,,,,
"4(1,D1)",Standard1,,,,,,,,,,,,,,,
"5(1,E1)",Standard2,,,,,,,,,,,,,,,
"6(1,F1)",Standard2,,,,,,,,,,,,,,,
"7(1,G1)",Standard3,,,,,,,,,,,,,,,
"8(1,H1)",Standard3,,,,,,,,,,,,,,,
"9(1,A2)",Standard4,,,,,,,,,,,,,,,
"10(1,B2)",Standard4,,,,,,,,,,,,,,,
"11(1,C2)",Standard5,,,,,,,,,,,,,,,
"12(1,D2)",Standard5,,,,,,,,,,,,,,,
"13(1,E2)",Standard6,,,,,,,,,,,,,,,
"14(1,F2)",Standard6,,,,,,,,,,,,,,,
"15(1,G2)",Standard7,,Extrapolated,,,,,,,,,,,,,
"16(1,H2)",Standard7,,,,,,,,,,,,,,,
"17(1,A3)",Control1,,,Control Failed.,,,,,,,,,,,,
"18(1,B3)",Control1,,,Control Failed.,,,,,,,,,,,,
"19(1,C3)",Control2,,Control Failed.,,,,,,,,,,,,,
"20(1,D3)",Control2,,Control Failed.,,,,,,,,,,,,,
"21(1,E3)",Normoxia Blank 1,,,,,,,,,,,,,,,
"22(1,F3)",Normoxia Blank 1,,,,,,,,,,,,,,,
"23(1,G3)",Normoxia Blank 1,,,,,,,,,,,,,,,
"24(1,H3)",Normoxia Blank 2,,,,,,,,,,,,,,,
"25(1,A4)",Normoxia Blank 2,Extrapolated,,,,,,,,,,,,,,
"26(1,B4)",Normoxia Blank 2,,,,,,,,,,,,,,,
"27(1,C4)",Normoxia Blank 3,,,,,,,,,,,,,,,
"28(1,D4)",Normoxia Blank 3,,,,,,,,,,,,,,,
"29(1,E4)",Normoxia Blank 3,Extrapolated,,,,,,,,,,,,,,
"30(1,F4)",Normoxia DEP 1,,,Extrapolated,,,,,,,,,,,,
"31(1,G4)",Normoxia DEP 1,Extrapolated,,,,,,,,,,,,,,
"32(1,H4)",Normoxia DEP 1,Extrapolated,,Extrapolated,,,,,,,,,,,,
"33(1,A5)",Normoxia DEP 2,Extrapolated,,Extrapolated,,,,,,,,,,,,
"34(1,B5)",Normoxia DEP 2,Extrapolated,,Extrapolated,,,,,,,,,,,,
"35(1,C5)",Normoxia DEP 2,,,Extrapolated,,,,,,,,,,,,
"36(1,D5)",Normoxia DEP 3,Extrapolated,,,,,,,,,,,,,,
"37(1,E5)",Normoxia DEP 3,Extrapolated,,Extrapolated,,,,,,,,,,,,
"38(1,F5)",Normoxia DEP 3,,,Extrapolated,,,,,,,,,,,,
"39(1,G5)",Normoxia Ox66 1,,,,,,,,,,,,,,,
"40(1,H5)",Normoxia Ox66 1,Extrapolated,,,,,,,,,,,,,,
"41(1,A6)",Normoxia Ox66 1,,,,,,,,,,,,,,,
"42(1,B6)",Normoxia Ox66 2,,,,,,,,,,,,,,,
"43(1,C6)",Normoxia Ox66 2,,,,,,,,,,,,,,,
"44(1,D6)",Normoxia Ox66 2,,,,,,,,,,,,,,,
"45(1,E6)",Normoxia Ox66 3,,,,,,,,,,,,,,,
"46(1,F6)",Normoxia Ox66 3,,,,,,,,,,,,,,,
"47(1,G6)",Normoxia Ox66 3,,,,,,,,,,,,,,,
"48(1,H6)",Normoxia Mix 1,,,,,,,,,,,,,,,
"49(1,A7)",Normoxia Mix 1,Extrapolated,,,,,,,,,,,,,,
"50(1,B7)",Normoxia Mix 1,Extrapolated,,,,,,,,,,,,,,
"51(1,C7)",Normoxia Mix 2,Extrapolated,,Extrapolated,,,,,,,,,,,,
"52(1,D7)",Normoxia Mix 2,,,,,,,,,,,,,,,
"53(1,E7)",Normoxia Mix 2,,,,,,,,,,,,,,,
"54(1,F7)",Normoxia Mix 3,Extrapolated,,Extrapolated,,,,,,,,,,,,
"55(1,G7)",Normoxia Mix 3,,,,,,,,,,,,,,,
"56(1,H7)",Normoxia Mix 3,Extrapolated,,,,,,,,,,,,,,
"57(1,A8)",Hypoxia Blank 1,,,,,,,,,,,,,,,
"58(1,B8)",Hypoxia Blank 1,,,,,,,,,,,,,,,
"59(1,C8)",Hypoxia Blank 1,Extrapolated,,Extrapolated,,,,,,,,,,,,
"60(1,D8)",Hypoxia Blank 2,,,,,,,,,,,,,,,
"61(1,E8)",Hypoxia Blank 2,Extrapolated,,,,,,,,,,,,,,
"62(1,F8)",Hypoxia Blank 2,Extrapolated,,,,,,,,,,,,,,
"63(1,G8)",Hypoxia Blank 3,,,,,,,,,,,,,,,
"64(1,H8)",Hypoxia Blank 3,,,Extrapolated,,,,,,,,,,,,
"65(1,A9)",Hypoxia Blank 3,,,,,,,,,,,,,,,
"66(1,B9)",Hypoxia DEP 1,,,Extrapolated,,,,,,,,,,,,
"67(1,C9)",Hypoxia DEP 1,,,Extrapolated,,,,,,,,,,,,
"68(1,D9)",Hypoxia DEP 1,,,,,,,,,,,,,,,
"69(1,E9)",Hypoxia DEP 2,,,Extrapolated,,,,,,,,,,,,
"70(1,F9)",Hypoxia DEP 2,Extrapolated,,Extrapolated,,,,,,,,,,,,
"71(1,G9)",Hypoxia DEP 2,,,Extrapolated,,,,,,,,,,,,
"72(1,H9)",Hypoxia DEP 3,Extrapolated,,Extrapolated,,,,,,,,,,,,
"73(1,A10)",Hypoxia DEP 3,,,Extrapolated,,,,,,,,,,,,
"74(1,B10)",Hypoxia DEP 3,,,Extrapolated,,,,,,,,,,,,
"75(1,C10)",Hypoxia Ox66 1,Extrapolated,,,,,,,,,,,,,,
"76(1,D10)",Hypoxia Ox66 1,,,Extrapolated,,,,,,,,,,,,
"77(1,E10)",Hypoxia Ox66 1,,,,,,,,,,,,,,,
"78(1,F10)",Hypoxia Ox66 2,,,,,,,,,,,,,,,
"79(1,G10)",Hypoxia Ox66 2,,,,,,,,,,,,,,,
"80(1,H10)",Hypoxia Ox66 2,,,Extrapolated,,,,,,,,,,,,
"81(1,A11)",Hypoxia Ox66 3,,,,,,,,,,,,,,,
"82(1,B11)",Hypoxia Ox66 3,,,,,,,,,,,,,,,
"83(1,C11)",Hypoxia Ox66 3,,,,,,,,,,,,,,,
"84(1,D11)",Hypoxia Mix 1,,,,,,,,,,,,,,,
"85(1,E11)",Hypoxia Mix 1,Extrapolated,,Extrapolated,,,,,,,,,,,,
"86(1,F11)",Hypoxia Mix 1,,,Extrapolated,,,,,,,,,,,,
"87(1,G11)",Hypoxia Mix 2,,,Extrapolated,,,,,,,,,,,,
"88(1,H11)",Hypoxia Mix 2,,,Extrapolated,,,,,,,,,,,,
"89(1,A12)",Hypoxia Mix 2,,,Extrapolated,,,,,,,,,,,,
"90(1,B12)",Hypoxia Mix 3,Extrapolated,,Extrapolated,,,,,,,,,,,,
"91(1,C12)",Hypoxia Mix 3,Extrapolated,,Extrapolated,,,,,,,,,,,,
"92(1,D12)",Hypoxia Mix 3,Extrapolated,,,,,,,,,,,,,,
"93(1,E12)",Intereference DEP ,Extrapolated,,,,,,,,,,,,,,
"94(1,F12)",Intereference DEP ,Extrapolated,,,,,,,,,,,,,,
"95(1,G12)",Interference Ox66,,,,,,,,,,,,,,,
"96(1,H12)",Interference Ox66,Extrapolated,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Units,,,,,,,,,,,,,,,
Analyte:,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,,
BeadID:,37,72,77,,,,,,,,,,,,,
Units:,pg/ml,pg/ml,pg/ml,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Standard Expected Concentration,,,,,,,,,,,,,,,
Reagent,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,,
Standard1,73.2421875,14.6484375,2.44140625,,,,,,,,,,,,,
Standard2,292.96875,58.59375,9.765625,,,,,,,,,,,,,
Standard3,1171.875,234.375,39.0625,,,,,,,,,,,,,
Standard4,4687.5,937.5,156.25,,,,,,,,,,,,,
Standard5,18750,3750,625,,,,,,,,,,,,,
Standard6,75000,15000,2500,,,,,,,,,,,,,
Standard7,300000,60000,10000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Control Expected Concentration,,,,,,,,,,,,,,,
